name,parentId,description,id,ELC_STATUS_ID,RES_ID,SOURCE_DB,SOURCE_TABLE,WMT_AREA_ID,WMT_CATEGORY_ID,WMT_CONTRACTOR_ID,WMT_FUNC_CODE_ID,WMT_LOCATION_ID,WMT_PO_ID,WMT_SAFETYCRITICALELEMENT_ID,WMT_SYSTEM_ID,WMT_TAG_CREATED_DATE,WMT_TAG_CRITICALLINE,WMT_TAG_DESC,WMT_TAG_GLOBALID,WMT_TAG_HISTORYREQUIRED,WMT_TAG_ID,WMT_TAG_ID_ANCESTOR,WMT_TAG_ISACTIVE,WMT_TAG_ISOWNEDBYPROJECT,WMT_TAG_LOOP,WMT_TAG_MAINID,WMT_TAG_NAME,WMT_TAG_UPDATED_BY,WMT_TAG_UPDATED_DATE,WMT_TAG_STATUSCHGDATE,WMT_TAG_COMMENT,WMT_TAG_SUFFIX,WMT_SYSTEM_ACTIVE,WMT_SYSTEM_CODE,WMT_SYSTEM_DESC,WMT_SYSTEM_NAME,WMT_LOCATION_ACTIVE,WMT_LOCATION_CODE,WMT_LOCATION_EXTENDACTIVEWOP,WMT_LOCATION_EXTERNALOWNERSHIP,WMT_LOCATION_MAITIS,WMT_LOCATION_NAME,WMT_LOCATION_NOCOPIESDEFAULTIC,WMT_LOCATION_NOCOPIESWOPERMIT,WMT_LOCATION_OPERATIONHOURS,WMT_LOCATION_PROGVALUE,WMT_LOCATION_SIMULATETIMEFRAME,WMT_LOCATION_SJAMAXNOOFTASKS,WMT_LOCATION_USEPLOTALTITUDE,WMT_LOCATION_WORKSTART
23-TT-96147-02,2539007469802785,VRD - PH 1STSTG COMP SEAL GAS HTR,323277268913879,1211,650245,workmate,wmate_dba.wmt_tag,1600,1116,1686,4588,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP SEAL GAS HTR,1000000000684487,Y,346632,345716,1,0,96147,681760,23-TT-96147-02,8137,2017-10-26 14:00:33,2017-10-26 14:00:33,"Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505)Alarm Limit_HH changed from 140 to 180, controller st = 160 on 08.02.2013 (Ref: VRD-BP-BP-EQ-000290-A-C-003).",,,,,,,,,,,,,,,,,,,
23-PAH-96150-01,4050790831683279,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH,336762264880010,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH,1000000000112421,Y,769886,346318,1,0,,681760,23-PAH-96150-01,1001,2015-10-06 13:14:18,,,,,,,,,,,,,,,,,,,,,
23-CB-9103B,2137557577165478,VRD - 1ST STAGE COMPRESSOR LUBE OIL FILTER B,379497117972793,1211,746776,workmate,wmate_dba.wmt_tag,1600,1120,1686,6230,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPRESSOR LUBE OIL FILTER B,1000000000707441,Y,345604,682544,1,0,,681760,23-CB-9103B,1001,2015-10-08 15:05:19,,"Manufacturer: Indufil / Model: IDGL-4-880-3, Capacity: 31.63 m3/hr, Size: 14 liter, Operating conditions: 7.4 barg @ 50?C",B,,,,,,,,,,,,,,,,,,
45-PAH-92508,705952550422793,VRD - PH 1STSTGSUCTCOOL COOLMED OUT : PRESSURE ALARM HIGH,380318889330669,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11405,1004,8309,,2363,2013-05-16 11:50:16,N,VRD - PH 1STSTGSUCTCOOL COOLMED OUT : PRESSURE ALARM HIGH,1000000000292651,Y,699485,350293,1,0,,681760,45-PAH-92508,1001,2015-10-06 12:28:33,,,,,,,,,,,,,,,,,,,,,
23-TAH-96147-02,323277268913879,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH,387454215987725,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH,1000000000291789,Y,698621,346632,1,0,,681760,23-TAH-96147-02,8137,2017-10-26 14:00:32,2017-10-26 14:00:32,ALARM PRIORITY SET TO: 1. REF: VRD-CCR-000332ALARM PRIORITY CHANGED FROM 1 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
23-YE-96106-02,3047932288982463,VRD - PH 1STSTG COMP JOURN BRG NDE,392115388490331,1211,615835,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP JOURN BRG NDE,1000000000717814,Y,346934,346064,1,0,96106,681760,23-YE-96106-02,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
48-SU-9106,3476609559144829,VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 2,402526641391660,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6320,1004,8309,1033,2491,2009-11-20 14:54:47,N,VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 2,1000000000763522,Y,407510,411403,1,0,,681760,48-SU-9106,1001,2015-10-08 13:37:55,,"Capacity: 67.5 L, Operating conditions: amb @ 200 barg",,,,,,,,,,,,,,,,,,,
23-FI-92512A,786220428505816,VRD PH,406413349837069,1211,,workmate,wmate_dba.wmt_tag,1585,1116,,4382,1004,,1060,4440,2012-12-13 14:13:08,N,VRD PH,1000000000250728,Y,682945,345858,1,0,,681760,23-FI-92512A,4332,2015-08-14 14:36:47,2014-10-06 07:45:09,,,,,,,,,,,,,,,,,,,,
23-LT-96182-02,315863051423411,VRD - PH 1STSTG COMP LO RES,407333832112751,1211,531172,workmate,wmate_dba.wmt_tag,1600,1116,1686,4469,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP LO RES,1000000000707933,Y,346118,694413,1,0,96182,681760,23-LT-96182-02,8137,2017-01-26 08:31:56,,"Percentage value for Alarm limits changed, Alarm limit_LL from 10 to 8.5, Alarm limit_L from 79 to 72 and Alarm limit_H from 88.6 to 80.5 (Ref: VRD-BP-VID-EQ-000875-A-C-002)",,,,,,,,,,,,,,,,,,,
23-PI-92531,5231415482805125,SOFT TAG VRD - PH 1STSTGCOMP SUCTION,418363003799317,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:14:35,N,SOFT TAG VRD - PH 1STSTGCOMP SUCTION,1000000000250825,Y,683045,346285,1,0,,681760,23-PI-92531,1001,2015-10-09 11:56:28,2014-10-06 07:45:11,,,,,,,,,,,,,,,,,,,,
23-ZT-96121-03,1076426177346208,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,424834710305573,1211,300992,workmate,wmate_dba.wmt_tag,1600,1116,1686,4649,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,1000000000717654,Y,347105,347073,1,0,96121,681760,23-ZT-96121-03,9802,2013-12-09 12:53:01,,"Changed Alarm Limit_H from ""0,6"" to ""0.6"". Changed Alarm Limit_HH from ""0,7"" to ""0.7"". (Ref: VRD-CCR-000505)",,,,,,,,,,,,,,,,,,,
23-TE-96136-09,6191827428964450,VRD - PH 1STSTG MOTOR WINDINGS W SP,425340439991353,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG MOTOR WINDINGS W SP,1000000000681825,Y,346447,346066,1,0,96136,681760,23-TE-96136-09,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-TT-96181-03,1300024350927843,VRD - PH 1STSTG COMP LO HEADER,450159936120295,1211,653990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4580,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP LO HEADER,1000000000684492,Y,346637,346456,1,0,96181,681760,23-TT-96181-03,8137,2017-01-26 08:31:57,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505)TAH=55 deg C (Ref: VRD-BP-VID-EQ-999)Alarm limit_L changed from 30 to 20 ?C and BXL=20 added (Ref: VRD-BP-VID-EQ-001125-A-C-001),,,,,,,,,,,,,,,,,,,
48-ZSL-96966B,6778902765489857,VRD - PH STG1 COMPENCL AIR IN DAMPER,453584366849025,1211,448303,workmate,wmate_dba.wmt_tag,1600,1116,1686,4646,1004,8309,1060,2491,2009-06-26 15:36:40,N,VRD - PH STG1 COMPENCL AIR IN DAMPER,1000000000709245,Y,352163,352071,1,0,96966B,681760,48-ZSL-96966B,4332,2015-08-14 14:36:41,,Update SCD_Sheet_No as per EQ-548.,,,,,,,,,,,,,,,,,,,
23-ZAH-96121-02,2100425030678882,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH,467833853017253,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH,1000000000112515,Y,769980,347104,1,0,,681760,23-ZAH-96121-02,1001,2015-10-06 13:14:19,,,,,,,,,,,,,,,,,,,,,
23-TAL-92539,6079953337268935,VRD - PH 1STSTGCOMP DISCHARGE : TEMPERATURE ALARM LOW,468584598967158,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTGCOMP DISCHARGE : TEMPERATURE ALARM LOW,1000000000291956,Y,698790,346606,1,0,,681760,23-TAL-92539,1001,2015-10-06 13:13:59,,,,,,,,,,,,,,,,,,,,,
23-TAHH-96116-01,1624608043572499,VRD - PH 1STSTGGEAR THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,469009862330106,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGGEAR THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,1000000000112477,Y,769942,346431,1,0,,681760,23-TAHH-96116-01,1001,2015-10-06 13:14:19,,,,,,,,,,,,,,,,,,,,,
23-EZSM-92521,8605687264688564,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,481585695551347,1225,448303,workmate,wmate_dba.wmt_tag,1585,1116,1350,9265,1004,8309,1033,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,1000000000708496,Y,345696,345656,0,0,9252,681760,23-EZSM-92521,1001,2015-10-08 10:03:52,2013-07-16 10:56:35,,,,,,,,,,,,,,,,,,,,
23-PAH-96156-02,1945536363805935,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH,523482132238822,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH,1000000000112424,Y,769889,346322,1,0,,681760,23-PAH-96156-02,1001,2015-10-06 13:14:18,,,,,,,,,,,,,,,,,,,,,
23-PAL-96186-03,4573719902874998,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,532229653052656,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:50,N,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,1000000000286550,Y,697728,346330,1,0,,681760,23-PAL-96186-03,1001,2015-10-06 13:13:59,,,,,,,,,,,,,,,,,,,,,
23-LEX-92529-MB,1081261865374641,VRD - PH 1STSTGSCRUB I-FACE,536350107501099,1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4606,1004,8309,1060,4440,2009-10-05 17:21:12,N,VRD - PH 1STSTGSCRUB I-FACE,1000000000723052,Y,364489,358644,1,0,92529,681760,23-LEX-92529-MB,4332,2015-08-14 14:36:42,,,,,,,,,,,,,,,,,,,,,
23-FT-92537-02,976052247321041,VRD - PH 1STSTGCOMP DISCHARGE,546230921280339,1211,500779,workmate,wmate_dba.wmt_tag,1600,1116,1686,4400,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMP DISCHARGE,1000000000707903,Y,345861,345725,1,0,92537,681760,23-FT-92537-02,9802,2013-12-09 12:53:00,,"Changed Units from kg/hr to kg/h (VRD-CCR-000505, 12.04.2012)",,,,,,,,,,,,,,,,,,,
23-ESDP-92551B,5901066000673985,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,549600640199661,1211,530799,workmate,wmate_dba.wmt_tag,1585,1116,1686,6193,1004,8309,1033,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,1000000000707644,Y,345650,345658,1,0,92551B,681760,23-ESDP-92551B,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-PAL-96153,190146123101689,VRD - PH 1STSTG COMP INNER SEAL : PRESSURE ALARM LOW,557689162377573,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG COMP INNER SEAL : PRESSURE ALARM LOW,1000000000291824,Y,698656,346320,1,0,,681760,23-PAL-96153,1001,2015-10-06 13:13:59,,,,,,,,,,,,,,,,,,,,,
23-TE-96136-07,6191827428964450,VRD - PH 1STSTG MOTOR WINDINGS W,565714291902349,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG MOTOR WINDINGS W,1000000000681823,Y,346445,346066,1,0,96136,681760,23-TE-96136-07,8137,2014-07-11 09:25:15,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,
23-PIC-92538-05,3956345651792907,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,571057054451386,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,1000000000291742,Y,698574,346362,1,0,,681760,23-PIC-92538-05,1001,2015-10-09 11:56:33,,,,,,,,,,,,,,,,,,,,,
23-ESDV-92501A,2861239574637735,VRD - PH 1STSTGSUCTCLR GAS IN,576308321452985,1211,609895,workmate,wmate_dba.wmt_tag,1585,1253,1686,11508,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTCLR GAS IN,1000000000708295,Y,345654,345949,1,0,92501A,681760,23-ESDV-92501A,8137,2017-05-05 09:46:11,2017-05-05 09:46:11,,,,,,,,,,,,,,,,,,,,
23-PDT-96180,8790823573167638,VRD - PH 1STSTG OIL FILTER,591296422005001,1211,500780,workmate,wmate_dba.wmt_tag,1600,1116,1686,4507,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG OIL FILTER,1000000000706339,Y,346194,345603,1,0,96180,681760,23-PDT-96180,9802,2013-12-09 12:53:02,,Changed Alarm_Setpoint_Units from barg to bar. (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,
PH-S-1400,2357112351749647,VRD - FLAME ARRESTOR (IN LINE TYPE),595827253516334,1211,653589,workmate,wmate_dba.wmt_tag,1600,1121,1686,6699,1004,9137,1033,4440,2009-06-26 15:36:42,N,VRD - FLAME ARRESTOR (IN LINE TYPE),1000000000714848,Y,356204,346682,1,0,,681760,PH-S-1400,8137,2015-06-08 10:53:16,,,,,,,,,,,,,,,,,,,,,
23-TAH-96116-03,5844376313026776,VRD - PH 1STSTGGEAR THRUST BRG OUT : TEMPERATURE ALARM HIGH,602225416094250,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:23,N,VRD - PH 1STSTGGEAR THRUST BRG OUT : TEMPERATURE ALARM HIGH,1000000000112739,Y,770204,346433,1,0,,681760,23-TAH-96116-03,1001,2015-10-06 13:14:14,,,,,,,,,,,,,,,,,,,,,
45-HV-92510-03,2861239574637735,VRD - PH 1STSTGSUCTCOOL SHELL PSV OUT,619750565594754,1225,510103,workmate,wmate_dba.wmt_tag,1585,1116,1686,4418,1004,8309,,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGSUCTCOOL SHELL PSV OUT,1000000000710370,Y,350182,345949,0,0,92510,681760,45-HV-92510-03,1001,2015-10-08 08:48:04,2013-07-15 09:20:26,,,,,,,,,,,,,,,,,,,,
23-PAL-96186-02,6304838301723648,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,647110753240288,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:21,N,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,1000000000112145,Y,769610,346329,1,0,,681760,23-PAL-96186-02,1001,2015-10-06 13:14:14,,,,,,,,,,,,,,,,,,,,,
23-TSHH-96147,2539007469802785,VRD - COMPRESSOR SEAL GAS HEATER OVERTEMPERATURE,650646241084062,1225,,workmate,wmate_dba.wmt_tag,1600,1116,1327,4575,1004,,1060,4440,2010-09-22 17:10:16,N,VRD - COMPRESSOR SEAL GAS HEATER OVERTEMPERATURE,1000000000930101,Y,526379,345716,0,0,,681760,23-TSHH-96147,1001,2015-10-08 10:03:59,2013-07-16 10:56:35,,,,,,,,,,,,,,,,,,,,
23-TE-96113-01,3117826349444493,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,653186398404234,1211,525283,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,1000000000682347,Y,346419,345637,1,0,96113,681760,23-TE-96113-01,8137,2014-07-11 09:25:15,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505)Alarm limit H changed from: 85 To: 90 (Ref: VRD-FEM-3058),,,,,,,,,,,,,,,,,,,
23-XZSH-92748,3995911524431747,VRD - PH OFFGAS TO 1STSTGSUCTCOOLER,653394078091508,1211,448303,workmate,wmate_dba.wmt_tag,1584,1116,1686,4643,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH OFFGAS TO 1STSTGSUCTCOOLER,1000000000717647,Y,346926,346900,1,0,92748,681760,23-XZSH-92748,4332,2015-08-14 14:36:41,,,,,,,,,,,,,,,,,,,,,
23-FO-96101,2137557577165478,VRD - PH 1STSTG LUBE OIL SUPP,654477709482942,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL SUPP,1000000000706866,Y,345777,682544,1,0,96101,681760,23-FO-96101,9802,2013-12-09 12:53:01,,P&ID changed from: PH-ME-P-0156-001. Ref: VRD-CCR-000332,,,,,,,,,,,,,,,,,,,
23-PI-96160-03,8607625175826542,SOFT TAG VRD - PH 1STSTG COMP SEPAR GAS,697217884745243,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:15:04,N,SOFT TAG VRD - PH 1STSTG COMP SEPAR GAS,1000000000250862,Y,683081,346327,1,0,,681760,23-PI-96160-03,1001,2015-10-09 11:56:28,2014-10-06 07:45:12,,,,,,,,,,,,,,,,,,,,
23-ESDV-92501B-PST,1659945743622682,SOFT TAG VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,697868726228674,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-04-23 10:10:49,N,SOFT TAG VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,1000000000284775,Y,695951,345655,1,0,,681760,23-ESDV-92501B-PST,1001,2015-10-09 11:56:26,,,,,,,,,,,,,,,,,,,,,
23-HV-92528-01,5117529661698820,VRD - PH 1STSTGSUCTSCRB PSV INLET,698569444890614,1211,530660,workmate,wmate_dba.wmt_tag,1585,1116,1686,4418,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTSCRB PSV INLET,1000000000717099,Y,345982,346234,1,0,92528,681760,23-HV-92528-01,8137,2017-06-26 12:42:56,2017-06-26 12:42:56,,,,,,,,,,,,,,,,,,,,
45-PT-92508,2861239574637735,VRD - PH 1STSTGSUCTCOOL COOLMED OUT,705952550422793,1211,485917,workmate,wmate_dba.wmt_tag,1585,1116,1686,4525,1004,8309,1060,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGSUCTCOOL COOLMED OUT,1000000000708814,Y,350293,345949,1,0,92508,681760,45-PT-92508,11757,2016-08-19 11:44:43,2016-08-19 11:44:43,,,,,,,,,,,,,,,,,,,,
23-TI-92602,4893464693639605,SOFT TAG VRD - PH 1STSTGDISCCOOL GAS IN,727981780634255,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2012-12-13 14:15:45,N,SOFT TAG VRD - PH 1STSTGDISCCOOL GAS IN,1000000000250910,Y,683128,346607,1,0,,681760,23-TI-92602,1001,2015-10-09 11:56:30,2014-10-06 07:45:13,,,,,,,,,,,,,,,,,,,,
23-EZSM-92551A,8007172251338373,VRD - PH 1STSTGDISCHCLR GAS OUT,752259712385495,1211,145665,workmate,wmate_dba.wmt_tag,1585,1116,1686,9265,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGDISCHCLR GAS OUT,1000000000708497,Y,345697,345657,1,0,92551A,681760,23-EZSM-92551A,4332,2015-08-14 14:36:41,,"Changed barriere for tag, ref. VID-EQ-000785",,,,,,,,,,,,,,,,,,,
23-YI-96105-01,6995994407639098,SOFT TAG VRD - PH 1STSTG COMP JOURN BRG DE,754173880412890,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:17:55,N,SOFT TAG VRD - PH 1STSTG COMP JOURN BRG DE,1000000000251064,Y,683278,346931,1,0,,681760,23-YI-96105-01,1001,2015-10-09 11:56:31,2014-10-06 07:45:15,,,,,,,,,,,,,,,,,,,,
23-TAH-96181-03,450159936120295,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM HIGH,763187062599974,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:23,N,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM HIGH,1000000000112743,Y,770208,346637,1,0,,681760,23-TAH-96181-03,1001,2015-10-06 13:14:14,,,,,,,,,,,,,,,,,,,,,
23-ZS-96142C,2499711953216311,VRD - PH 1STSTG COMPR ENCL DOOR C,766697822546419,1225,,workmate,wmate_dba.wmt_tag,1444,1116,1350,4642,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTG COMPR ENCL DOOR C,1000000000716847,Y,347088,682542,0,0,9614,681760,23-ZS-96142C,1001,2015-10-08 10:03:52,2013-07-16 10:56:35,,,,,,,,,,,,,,,,,,,,
23-TI-92539,6079953337268935,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,771132328365138,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:15:44,N,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,1000000000250909,Y,683127,346606,1,0,,681760,23-TI-92539,1001,2015-10-09 11:56:30,2014-10-06 07:45:13,,,,,,,,,,,,,,,,,,,,
48-PCV-96964,8171126796201393,VRD - PH STG1 COMPENCL WTR MIST TK,774414842419014,1211,,workmate,wmate_dba.wmt_tag,1567,1116,1686,4494,1004,8309,,2491,2009-06-26 15:36:40,N,VRD - PH STG1 COMPENCL WTR MIST TK,1000000000710684,Y,351440,475108,1,0,96964,681760,48-PCV-96964,8137,2017-01-17 12:26:52,2017-01-17 12:26:52,,,,,,,,,,,,,,,,,,,,
23-FT-92512,2861239574637735,VRD - PH 1STSTGSUCTCOOL GAS IN,786220428505816,1211,555446,workmate,wmate_dba.wmt_tag,1570,1116,1686,4400,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTCOOL GAS IN,1000000000707900,Y,345858,345949,1,0,92512,681760,23-FT-92512,9802,2013-12-09 12:53:03,,"Maximum DCS Range changed from: 240000. (Ref.: VRD-BP-VID-EQ-000646)Added Units m3/h (VRD-CCR-000505, 12.04.2012)Ranges and Units changed in accordance with VRD-BP-VID-EQ-000927",,,,,,,,,,,,,,,,,,,
23-FE-96167,1800536337849650,VRD - PH 1STSTG COMPR BAL PISTON LEAK,801118318171042,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4379,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMPR BAL PISTON LEAK,1000000000706020,Y,345730,345872,1,0,96167,681760,23-FE-96167,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-YI-96119-02,2496829328857259,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,813272581696541,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:18:07,N,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,1000000000251073,Y,683287,346940,1,0,,681760,23-YI-96119-02,1001,2015-10-09 11:56:31,2014-10-06 07:45:15,,,,,,,,,,,,,,,,,,,,
23-YSDP-92445,8624522362488710,VRD - PH 1STSTGSUCTCOOL GAS IN,828836942269755,1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,9287,1004,8309,1060,4440,2009-10-05 17:21:12,N,VRD - PH 1STSTGSUCTCOOL GAS IN,1000000000723062,Y,364499,346985,1,0,92445,681760,23-YSDP-92445,4332,2015-08-14 14:36:42,,,,,,,,,,,,,,,,,,,,,
23-YPV-92545,1730808533100998,VRD - PH 1STSTGDISCHCOOLER B/D,831795044984484,1225,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4524,1004,,1033,4440,2012-10-17 12:20:27,N,VRD - PH 1STSTGDISCHCOOLER B/D,1000000000228665,Y,672141,346987,0,0,2545,681760,23-YPV-92545,1001,2015-10-08 10:04:01,2013-07-15 09:20:27,"TAG ERRONEOUSLY DOUBLE-HYPHENED (PROBABLY IN A BATCH IMPORT BY DBA 28.02.2012). HYPHEN REPLACED BY ""9"" ON 27.07.2012.",,,,,,,,,,,,,,,,,,,
23-ZAHH-96121-02,2100425030678882,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,841122280974009,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,1000000000112533,Y,769998,347104,1,0,,681760,23-ZAHH-96121-02,1001,2015-10-06 13:14:19,,,,,,,,,,,,,,,,,,,,,
45-HV-92612-02,7655247846442604,VRD - PH 1STSTGDISCCOOL CM PSV INLET,853289072917784,1211,530866,workmate,wmate_dba.wmt_tag,1585,1116,1686,4418,1004,8309,,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGDISCCOOL CM PSV INLET,1000000000710377,Y,350189,350273,1,0,92612,681760,45-HV-92612-02,8137,2017-06-26 12:39:30,2017-06-26 12:39:30,,,,,,,,,,,,,,,,,,,,
23-KA-9101-EPH,3047932288982463,VRD - PH 1ST STG EXPCOMPR POLY HEAD,865112714719865,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6284,1004,,,4440,2009-08-31 19:25:02,N,VRD - PH 1ST STG EXPCOMPR POLY HEAD,1000000000712755,Y,358613,346064,1,0,,681760,23-KA-9101-EPH,1001,2015-10-08 15:05:09,,,,,,,,,,,,,,,,,,,,,
